"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
1.40510716317116,3.95103431972221,12.8254067984554,9.01202343865923e-32,1.00724723330605e-29,61.3954391435666,"ARL10"
0.892081351029955,6.63083114161619,12.821715685939,9.32114749818646e-32,1.03591125670523e-29,61.3620883036809,"ZBTB46"
0.951346478725368,8.82370142227261,12.8196386607335,9.49971723309328e-32,1.04982549265268e-29,61.3433231988409,"ARHGEF2"
1.78772929447714,5.91261081928441,12.8110877680165,1.02714919465856e-31,1.12877384402953e-29,61.2660824601952,"ALDH1L2"
1.4225388525745,7.32003801833733,12.7832699620061,1.32412171235668e-31,1.4470443446538e-29,61.0149499541707,"ZNF423"
1.79977312279595,8.37177440509712,12.7727538998847,1.4574627003139e-31,1.58396402087706e-29,60.920072395023,"DAAM2"
1.64303879066012,3.86956017121107,12.7635503265201,1.58509324509239e-31,1.71320710023145e-29,60.837062934708,"KCNN3"
1.29276713514127,5.23535723708728,12.7604519651416,1.63051833465835e-31,1.7526735607139e-29,60.8091235938268,"CLEC1A"
1.03695488815337,10.4335720273418,12.7482866768902,1.82177099682611e-31,1.94761180861774e-29,60.6994509508338,"CRIM1"
1.4026154871758,5.10856720403349,12.7445746979351,1.88446253846798e-31,2.003743924011e-29,60.6659953595908,"C14orf37"
1.77480910292645,4.19411536163276,12.7205082685034,2.34644801634359e-31,2.48155800696209e-29,60.4491864704922,"UNC5C"
1.43038612773272,10.4143574628094,12.7154400809093,2.4572806499676e-31,2.58487527623063e-29,60.4035502037111,"ELN"
1.20088529108408,12.4059121744576,12.7145076123675,2.47823312659676e-31,2.59304914006834e-29,60.3951546628452,"HSPG2"
1.42457856619027,10.8506048148056,12.7085976447161,2.61523199152014e-31,2.72191685212659e-29,60.3419498905533,"ANTXR1"
0.958190915485194,10.2632632058946,12.7075531067933,2.64021848050349e-31,2.73345988052549e-29,60.3325474660122,"CORO1C"
1.04267402905116,8.34628073084157,12.7046079404961,2.7119583383736e-31,2.79303311382969e-29,60.3060382519311,"ESAM"
1.30058343545621,9.77543291695045,12.6841076071207,3.26810696311622e-31,3.34827771205517e-29,60.1215879002765,"FBLN5"
2.03102809577075,7.59020870605797,12.6820003839935,3.33135201196707e-31,3.39538991851835e-29,60.1026354091264,"COL8A1"
1.512966829036,8.44094511884885,12.6785964211581,3.4361028283982e-31,3.48410199677428e-29,60.0720227661461,"IL33"
1.32055720470444,9.15682527644386,12.664560852313,3.90382864548677e-31,3.93806221976258e-29,59.9458341940892,"IFI16"
1.49284351037917,2.31367128932561,12.6546021934807,4.27366740974584e-31,4.28914855189339e-29,59.8563354144442,"GPR20"
1.28134393557691,7.050553628629,12.65302898918,4.33520342459424e-31,4.3275797233962e-29,59.8421997016765,"GLT8D2"
1.70564252170887,4.76591719499471,12.6525033631766,4.35595945926718e-31,4.3275797233962e-29,59.8374769600508,"GPRIN3"
