"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
2.05535877681399,6.91909118262614,9.84016426287649,1.33515650369595e-20,2.10110908673624e-18,36.0728333403117,"ITGBL1"
1.26167906475141,5.40703935031559,9.83553516997312,1.38551692967527e-20,2.1630558352097e-18,36.0365176456273,"PODNL1"
1.07972589785928,6.9342153500144,9.83398000439926,1.40285528446009e-20,2.17287923626886e-18,36.0243195381315,"SEMA6B"
1.07789823977286,4.48959412967312,9.82153951885171,1.5495303321155e-20,2.38131337211281e-18,35.9267833209385,"FCGR1B"
1.0354433762108,9.77543291695045,9.81544729001759,1.62681248694365e-20,2.4806998783464e-18,35.8790461728045,"FBLN5"
1.1843013779596,5.2083693267915,9.81109774656092,1.68431686106866e-20,2.53534046696975e-18,35.844975256713,"LILRB2"
0.807287208001426,8.86980516376464,9.81079285849668,1.68842255692663e-20,2.53534046696975e-18,35.8425873461815,"MMRN2"
1.26787722914061,4.13813382131044,9.80949531721347,1.70600692948272e-20,2.54233805377686e-18,35.832425390802,"FCGR1A"
0.809480935618837,7.82328758506675,9.76476851883038,2.4370792965833e-20,3.60449525136015e-18,35.4826383557319,"CALHM2"
1.51618688817779,6.84735500164073,9.74080668660339,2.94901063828252e-20,4.32910360191458e-18,35.29564529953,"STRA6"
0.749301520446402,11.1618423081516,9.73472598084502,3.0950708918553e-20,4.49138121302538e-18,35.2482374360087,"COL18A1"
1.02505213421232,9.4806279966039,9.73431409742298,3.10522009542703e-20,4.49138121302538e-18,35.2450268661625,"C1QC"
0.956477112445781,6.04378606070591,9.73191863092465,3.1649046250914e-20,4.54429480877175e-18,35.2263562097935,"GIMAP1"
0.872391313614044,4.51322405059082,9.7188720735605,3.51051681091131e-20,5.00401276720554e-18,35.1247186155176,"CCRL2"
1.00027598057909,11.5693669983594,9.70035012920524,4.06639449472848e-20,5.75467957595712e-18,34.9805693054501,"COL4A1"
0.951166992353615,6.48475767674182,9.68120376092616,4.7328581543324e-20,6.65000376813376e-18,34.8317379108577,"PEAR1"
0.97820297327797,9.17228962561851,9.67787804937794,4.85919969007036e-20,6.77910050378539e-18,34.8059044330478,"RNASE1"
0.968325419458918,6.76982781891954,9.66190307407569,5.51429085806412e-20,7.63884615978728e-18,34.6818901504553,"TRPV2"
1.03792269028769,7.23706168978727,9.61601152185848,7.92445827357889e-20,1.09008404685014e-17,34.326336375413,"HMOX1"
0.888871224868073,9.6761285131665,9.61128152617928,8.22574385910486e-20,1.12367088508647e-17,34.2897493642283,"CD93"
1.11738678683901,4.61710975957214,9.60999596471983,8.30957583791295e-20,1.12729425039714e-17,34.2798073401998,"ISLR2"
0.846378766977019,7.42709792539381,9.60172889681878,8.86929473300399e-20,1.19498559378713e-17,34.2158928106837,"ELMO1"
1.4208558441307,7.58340624214307,9.58649383849845,1.00005140461365e-19,1.33823205307177e-17,34.0981966538228,"LAMC3"
1.21185059634776,6.46306448376017,9.56277757492008,1.20525193955204e-19,1.60192641236001e-17,33.9152115108569,"FOLR2"
1.22778888226655,3.21884952737459,9.56100239255097,1.22219363030488e-19,1.61354167125686e-17,33.901526270297,"HTR2B"
0.957452910849954,6.90147466280834,9.55041727541997,1.32823092236979e-19,1.74184203159574e-17,33.8199563356427,"PLCB2"
1.02697429667769,6.5466967358645,9.53237564092097,1.53039950095395e-19,1.99367474061359e-17,33.6810557320351,"CMAH"
1.317481825671,7.41728696018546,9.53037800261928,1.55458128595334e-19,2.01185318920974e-17,33.6656862183629,"CD163"
0.763885698476548,8.98707129648678,9.49952749725738,1.97993927332994e-19,2.54558074808322e-17,33.4285833128002,"SH3BP5"
0.652596336084395,8.34219618689501,9.49663368591462,2.0253213179603e-19,2.58701919776605e-17,33.4063675104782,"SH2B3"
1.07949712140613,6.55761914935853,9.49576359043258,2.03916718785657e-19,2.5879005001501e-17,33.3996886137726,"C5AR1"
1.00782585270659,5.59501451656373,9.48240241893866,2.26396055777741e-19,2.85476718795125e-17,33.2971758248565,"GRAP"
1.212921671168,5.18789987403743,9.47870397751813,2.33041538377051e-19,2.91984719835348e-17,33.2688157733833,"NCRNA00152"
0.837480335951295,5.85920545082905,9.47515003908151,2.39609528856997e-19,2.98313863426961e-17,33.2415703368256,"DOK3"
